,name,salary,address,gender,email,birthdaydate,university,GPA,test,IsMarried,partition
81071,qossay,4022,rawabi,Female,wtjrcnsklg@asaltech.com,1989-04-01,al-quds,85,value3,True,1
81136,qossay,3767,Jerusalem,Female,zkfjjsknnm@asaltech.com,1984-02-13,najah,63,value3,True,3
81203,qossay,4275,amman,Female,sjnmxjteph@asaltech.com,1995-10-10,najah,60,value3,False,0
81209,qossay,4878,amman,Female,ozkadnbkfa@asaltech.com,1980-04-22,al-quds,81,value3,False,2
81268,qossay,4208,Salfit,Female,nzymmfkalo@asaltech.com,1983-01-19,al-quds,91,value1,False,9
81310,qossay,2236,Salfit,Female,xyemgbdzkr@asaltech.com,1993-09-03,birzeit,90,value1,False,3
81314,qossay,4944,rawabi,Female,icnbcjjwfa@asaltech.com,1995-12-24,birzeit,97,value3,True,4
81316,qossay,2188,Jenin ,Female,srqsldttxh@asaltech.com,1985-06-01,al-quds,86,value2,False,1
81325,qossay,4082,yafa,Female,lgzcitafna@asaltech.com,1982-01-07,al-quds,85,value1,True,7
81347,qossay,2190,Jenin ,Female,ynnhmccrsp@asaltech.com,1985-03-10,birzeit,78,value2,False,0
81365,qossay,3796,Jerusalem,Female,jdqowsfuwy@asaltech.com,1987-01-03,al-quds,79,value3,True,3
81374,qossay,1786,yafa,Female,xfxajsahbu@asaltech.com,1980-04-03,najah,86,value3,False,3
81391,qossay,1280,rammallah,Female,syfzralsdv@asaltech.com,1986-05-15,birzeit,71,value1,True,5
81435,qossay,3453,yafa,Female,drsiuwpwxc@asaltech.com,1994-08-16,birzeit,61,value2,True,6
81489,qossay,3184,rammallah,Female,oldrabhgjs@asaltech.com,1999-01-06,al-quds,97,value3,False,6
81521,qossay,3886,Salfit,Female,veaejadlgz@asaltech.com,1995-07-02,al-quds,65,value1,False,2
81548,qossay,2293,Jerusalem,Female,knmavtllix@asaltech.com,1991-02-24,al-quds,72,value1,False,4
81549,qossay,3730,nablus,Female,iztbapuimu@asaltech.com,1993-02-26,al-quds,69,value3,False,6
81603,qossay,4796,rawabi,Female,twubspugvs@asaltech.com,1995-02-10,birzeit,63,value2,True,0
81635,qossay,3552,rammallah,Female,vpufzlikxo@asaltech.com,1988-08-02,birzeit,85,value3,False,2
81646,qossay,4460,hebron,Female,hmxkaidscm@asaltech.com,1998-08-04,najah,73,value2,False,4
81672,qossay,1426,rammallah,Female,ladeurljft@asaltech.com,1988-04-07,najah,83,value2,True,7
81685,qossay,4108,amman,Female,uddkajpkcd@asaltech.com,1989-05-18,birzeit,80,value1,False,8
81707,qossay,2488,amman,Female,znkdeyuigz@asaltech.com,1986-05-27,al-quds,91,value2,False,7
81715,qossay,2787,rammallah,Female,fgjmuruhrm@asaltech.com,1994-07-17,najah,87,value1,False,7
81765,qossay,3328,Salfit,Female,giedowgquw@asaltech.com,1993-04-21,al-quds,71,value2,True,1
81766,qossay,4505,Jerusalem,Female,zzocoocrwj@asaltech.com,1987-11-03,najah,77,value1,True,3
81768,qossay,2554,Jenin ,Female,kvesmxxfch@asaltech.com,1996-09-01,najah,84,value2,False,1
81769,qossay,889,rawabi,Female,befnpuieva@asaltech.com,1996-08-11,najah,66,value3,False,1
81815,qossay,4055,Jenin ,Female,pnagxlwiat@asaltech.com,1990-03-08,birzeit,94,value1,True,8
81898,qossay,1453,rawabi,Female,psljgijrhu@asaltech.com,1992-08-03,birzeit,61,value1,True,3
81903,qossay,1528,Jerusalem,Female,sbipyjhzxh@asaltech.com,1982-01-19,al-quds,85,value3,True,9
81915,qossay,4547,Jerusalem,Female,tiwxdgexnu@asaltech.com,1995-11-06,al-quds,70,value3,False,6
81933,qossay,1784,rammallah,Female,tvfrghhodw@asaltech.com,1982-03-21,al-quds,84,value3,True,1
81981,qossay,1703,hebron,Female,bqhopqsgcn@asaltech.com,1991-08-10,al-quds,80,value3,False,0
81987,qossay,4591,Bethlehem,Female,yndnrekupp@asaltech.com,1999-05-13,najah,76,value2,True,3
81997,qossay,2259,nablus,Female,ecrtgwgayw@asaltech.com,1980-06-15,najah,60,value3,True,5
82013,qossay,4467,Jenin ,Female,dabgyopmin@asaltech.com,1983-04-22,birzeit,80,value1,False,2
82018,qossay,2492,rawabi,Female,tkgoipbvdb@asaltech.com,1992-01-28,al-quds,64,value2,False,8
82021,qossay,4968,Jerusalem,Female,dlgzovfygm@asaltech.com,1994-10-21,najah,61,value3,False,1
82025,qossay,3953,Bethlehem,Female,glutvmdrku@asaltech.com,1996-12-22,al-quds,84,value1,False,2
82038,qossay,3169,nablus,Female,owfryfjgke@asaltech.com,1986-05-16,najah,91,value2,False,6
82044,qossay,1987,Jerusalem,Female,dqfzmqxyto@asaltech.com,1998-08-06,birzeit,83,value3,False,6
82072,qossay,1406,nablus,Female,mbquvtfexr@asaltech.com,1982-07-08,najah,84,value1,False,8
82083,qossay,3980,nablus,Female,jaiggddkae@asaltech.com,1984-06-20,birzeit,60,value1,False,0
82089,qossay,2490,nablus,Female,ahuyzddfov@asaltech.com,1999-04-02,birzeit,99,value3,True,2
82117,qossay,3137,Salfit,Female,ebbdocdmmc@asaltech.com,1987-09-19,najah,82,value2,True,9
82152,qossay,2937,Salfit,Female,sptwalgggx@asaltech.com,1990-02-22,najah,70,value1,True,2
82210,qossay,2306,rawabi,Female,byeptwpeze@asaltech.com,1998-09-25,al-quds,70,value1,False,5
82213,qossay,4602,Jerusalem,Female,kabsqkwwdh@asaltech.com,1986-01-21,birzeit,84,value2,False,1
82221,qossay,3156,Jenin ,Female,dtqxomsdly@asaltech.com,1991-02-25,al-quds,72,value2,False,5
82228,qossay,1436,Salfit,Female,vqozekdvtn@asaltech.com,1991-05-07,najah,85,value3,True,7
82298,qossay,2030,yafa,Female,qawuyduadt@asaltech.com,1990-11-18,al-quds,85,value2,False,8
82307,qossay,4313,rawabi,Female,tlrsrwsbrb@asaltech.com,1982-06-28,birzeit,63,value2,False,8
82319,qossay,3329,Bethlehem,Female,ocyrntrwut@asaltech.com,1998-09-10,birzeit,95,value1,True,0
82322,qossay,4001,Jenin ,Female,kiwqhrgadz@asaltech.com,1997-04-10,birzeit,91,value1,True,0
82403,qossay,4793,yafa,Female,gtphizgwyt@asaltech.com,1996-01-18,najah,76,value1,False,8
82416,qossay,3676,Bethlehem,Female,zednyljnhx@asaltech.com,1996-12-12,al-quds,85,value1,False,2
82464,qossay,3950,rammallah,Female,wynrhfovwk@asaltech.com,1992-05-09,birzeit,98,value1,False,9
82465,qossay,2045,nablus,Female,ibcayhgizr@asaltech.com,1985-02-15,birzeit,70,value2,False,5
82474,qossay,3390,Jenin ,Female,qegvnfohfu@asaltech.com,1989-09-20,najah,79,value1,True,0
82491,qossay,4775,amman,Female,scplecdfos@asaltech.com,1984-06-02,najah,70,value1,False,2
82492,qossay,4391,nablus,Female,zhnrlcpzbc@asaltech.com,1980-09-24,najah,92,value1,False,4
82495,qossay,4479,Jenin ,Female,ayettgibpq@asaltech.com,1988-10-03,birzeit,74,value3,True,3
82503,qossay,1936,nablus,Female,aetseporjh@asaltech.com,1985-09-10,birzeit,78,value3,False,0
82523,qossay,2040,rammallah,Female,luxjirqptm@asaltech.com,1993-04-08,najah,82,value2,False,8
82545,qossay,4338,hebron,Female,dyeajppxtd@asaltech.com,1994-09-16,najah,92,value2,True,6
82555,qossay,4327,Jerusalem,Female,csjrwzwdsp@asaltech.com,1985-03-14,najah,72,value2,True,4
82579,qossay,814,amman,Female,yzslbhylxw@asaltech.com,1995-12-24,al-quds,82,value2,False,4
82584,qossay,3358,nablus,Female,esaklmlblx@asaltech.com,1981-09-23,birzeit,75,value1,False,3
82595,qossay,3707,Salfit,Female,rhsmzanzon@asaltech.com,1980-04-18,al-quds,96,value2,True,8
82623,qossay,833,Jerusalem,Female,ugdsvklotl@asaltech.com,1983-05-04,al-quds,64,value3,False,4
82647,qossay,4327,Salfit,Female,waqxkjjrrm@asaltech.com,1997-04-05,al-quds,91,value1,True,5
82683,qossay,3180,yafa,Female,cqhqlrpewt@asaltech.com,1994-11-01,birzeit,82,value2,False,1
82684,qossay,3137,rammallah,Female,khbkiqxmlx@asaltech.com,2000-07-14,al-quds,76,value1,True,4
82686,qossay,3017,Jenin ,Female,mcqggtdtrb@asaltech.com,1986-07-08,najah,83,value1,False,8
82689,qossay,850,Bethlehem,Female,icjehqmjjf@asaltech.com,1991-03-26,al-quds,82,value3,False,6
82690,qossay,3525,rawabi,Female,jtvehyewut@asaltech.com,2000-01-08,birzeit,96,value3,False,8
82710,qossay,1886,rammallah,Female,nsxfajwmyf@asaltech.com,1992-03-25,najah,80,value1,False,5
82713,qossay,2073,Jerusalem,Female,dngtcxrajr@asaltech.com,1981-06-23,al-quds,71,value3,True,3
82715,qossay,2342,Bethlehem,Female,cicsyayquy@asaltech.com,1982-10-20,al-quds,69,value1,False,0
82722,qossay,1047,Jerusalem,Female,novfnbiwfd@asaltech.com,1982-07-02,birzeit,67,value1,True,2
82752,qossay,2173,rawabi,Female,hmtgqbcqtl@asaltech.com,1997-12-07,najah,67,value3,True,7
82781,qossay,4222,nablus,Female,ktksclatxq@asaltech.com,2000-04-13,najah,90,value2,True,3
82802,qossay,3704,hebron,Female,ylkartfukq@asaltech.com,1991-07-20,najah,64,value1,False,0
82805,qossay,2294,Salfit,Female,zkflvaoxjh@asaltech.com,1993-05-18,najah,63,value2,True,8
82825,qossay,3262,Bethlehem,Female,mwrakzrefv@asaltech.com,1993-06-03,najah,75,value2,True,3
82837,qossay,1543,nablus,Female,llwtuninko@asaltech.com,1984-02-28,birzeit,80,value3,True,8
82838,qossay,3505,yafa,Female,hqigmctgal@asaltech.com,1984-09-02,najah,89,value2,False,2
82880,qossay,1298,amman,Female,mvirprmovz@asaltech.com,1995-08-10,al-quds,88,value2,True,0
82884,qossay,2372,nablus,Female,vwdoxttxgn@asaltech.com,1983-04-10,najah,92,value2,False,0
82916,qossay,1688,rawabi,Female,sikbnallrb@asaltech.com,1999-06-09,al-quds,74,value2,True,9
82938,qossay,4246,amman,Female,zumcbcuowr@asaltech.com,1997-12-13,al-quds,76,value1,False,3
82940,qossay,1338,rawabi,Female,hmoxenmdfe@asaltech.com,1989-04-23,birzeit,62,value3,True,3
82942,qossay,2422,hebron,Female,ccijupbbmh@asaltech.com,1995-12-28,al-quds,63,value2,False,8
82958,qossay,1792,Bethlehem,Female,ympymlawcj@asaltech.com,1992-04-07,birzeit,67,value3,True,7
82967,qossay,1677,Bethlehem,Female,ucyjtfdzdn@asaltech.com,1983-09-06,najah,67,value1,False,6
82971,qossay,2456,Salfit,Female,pcbzafwlek@asaltech.com,2000-10-13,birzeit,68,value3,True,3
82992,qossay,1001,Jenin ,Female,oiukawapmg@asaltech.com,1980-01-15,al-quds,88,value1,True,5
82998,qossay,3775,Jenin ,Female,dqbsmrumqv@asaltech.com,1993-05-19,al-quds,68,value2,False,9
83006,qossay,2790,Bethlehem,Female,uaymtpcxqw@asaltech.com,1999-09-17,birzeit,88,value3,False,7
83019,qossay,4361,rawabi,Female,igkhphzxpe@asaltech.com,2000-11-18,al-quds,85,value2,True,8
83037,qossay,2542,Bethlehem,Female,rlufmhxsbm@asaltech.com,1989-12-01,al-quds,84,value2,True,1
83039,qossay,3632,rawabi,Female,sshuklsdqc@asaltech.com,1988-01-16,birzeit,80,value3,False,6
83043,qossay,3363,yafa,Female,uwaecfqwoy@asaltech.com,1989-04-28,al-quds,99,value2,False,8
83054,qossay,2108,amman,Female,nzydwgxrxk@asaltech.com,1991-01-01,najah,89,value1,False,1
83085,qossay,1767,yafa,Female,esumnabtsb@asaltech.com,1998-09-10,al-quds,85,value1,True,0
83157,qossay,4452,amman,Female,uoqtuffvlc@asaltech.com,1992-10-09,birzeit,87,value1,True,9
83188,qossay,3892,rawabi,Female,mkgpaitouc@asaltech.com,1997-04-22,najah,81,value3,False,2
83195,qossay,2749,hebron,Female,yoaqrymnzl@asaltech.com,1991-08-12,birzeit,81,value3,True,2
83203,qossay,4996,hebron,Female,fpxubfhzxr@asaltech.com,2000-01-02,al-quds,74,value2,False,2
83215,qossay,3219,yafa,Female,vewmrsyuei@asaltech.com,1980-11-10,birzeit,86,value2,True,0
83243,qossay,4071,rawabi,Female,mhivwcrrmu@asaltech.com,1991-04-23,birzeit,96,value2,False,3
83255,qossay,3245,Jerusalem,Female,dsfudzwabr@asaltech.com,1999-09-10,najah,96,value1,False,0
83267,qossay,2844,rammallah,Female,avwinlzipi@asaltech.com,1983-04-22,najah,67,value1,True,2
83268,qossay,1199,rawabi,Female,swuynygare@asaltech.com,1989-12-06,najah,61,value2,False,6
83288,qossay,1263,Jerusalem,Female,acnfltkhyi@asaltech.com,1982-11-20,al-quds,70,value3,True,0
83310,qossay,2338,yafa,Female,crqrckjrpb@asaltech.com,1998-09-20,al-quds,91,value2,False,0
83363,qossay,2927,Bethlehem,Female,qmiyppdere@asaltech.com,1986-09-13,najah,78,value1,False,3
83384,qossay,3521,hebron,Female,baldebhywt@asaltech.com,1992-10-24,al-quds,82,value3,False,4
83450,qossay,4732,nablus,Female,agdgjejjdp@asaltech.com,1997-05-12,al-quds,86,value3,False,2
83476,qossay,4449,rammallah,Female,bqwurujkac@asaltech.com,1981-04-05,najah,81,value1,True,5
83520,qossay,2362,hebron,Female,avbyvnkcvg@asaltech.com,1985-04-07,birzeit,69,value3,False,7
83535,qossay,4624,yafa,Female,fmpjwayuxl@asaltech.com,1982-05-24,al-quds,90,value2,False,4
83549,qossay,3163,Jerusalem,Female,pukxsunaxw@asaltech.com,1989-10-22,al-quds,71,value1,False,2
83564,qossay,1646,rawabi,Female,hhhodejegm@asaltech.com,1999-07-28,najah,71,value3,False,8
83663,qossay,2470,Jerusalem,Female,lgswdzycgr@asaltech.com,1989-08-25,al-quds,75,value1,False,5
83672,qossay,1353,nablus,Female,ykriougcpf@asaltech.com,1981-07-05,birzeit,75,value2,True,5
83719,qossay,1896,rawabi,Female,umbudgpqkj@asaltech.com,1981-07-12,birzeit,88,value2,True,2
83720,qossay,4110,Salfit,Female,ibnvuoumuj@asaltech.com,1989-11-19,najah,97,value3,True,9
83778,qossay,2304,Jerusalem,Female,awcdvgfqml@asaltech.com,1997-08-15,najah,87,value2,True,5
83790,qossay,4275,amman,Female,zclljbqmob@asaltech.com,1988-04-21,birzeit,97,value3,True,1
83833,qossay,1195,yafa,Female,mnriltnnos@asaltech.com,1989-06-13,birzeit,73,value2,False,3
83854,qossay,3868,rawabi,Female,bxykpjdzzc@asaltech.com,1981-03-09,najah,71,value1,False,9
83887,qossay,3640,hebron,Female,txnflskjyk@asaltech.com,1983-01-11,birzeit,82,value2,True,1
83906,qossay,3673,rammallah,Female,tcanenmkyy@asaltech.com,1987-06-17,birzeit,77,value1,False,7
83915,qossay,2374,rammallah,Female,bnacbjmsol@asaltech.com,1993-09-25,al-quds,95,value2,False,5
83919,qossay,3349,hebron,Female,pinzcdjvsl@asaltech.com,1994-08-17,birzeit,85,value3,False,7
83932,qossay,1632,Bethlehem,Female,jbdheudziv@asaltech.com,2000-08-04,najah,76,value2,True,4
83936,qossay,3045,Bethlehem,Female,lxlmxdknaw@asaltech.com,1996-08-26,al-quds,96,value2,True,6
83953,qossay,2857,yafa,Female,hrlropjbjn@asaltech.com,1984-08-19,al-quds,70,value1,True,9
83957,qossay,2589,yafa,Female,ptersrbfxg@asaltech.com,1980-11-08,al-quds,67,value2,True,8
83960,qossay,4220,rammallah,Female,douefrfktk@asaltech.com,1993-05-16,najah,91,value1,False,6
83979,qossay,3484,Jerusalem,Female,zjvukgpshb@asaltech.com,1999-04-15,birzeit,78,value2,False,5
83998,qossay,2890,hebron,Female,sgcyuapitr@asaltech.com,1987-02-20,birzeit,92,value2,True,0
84044,qossay,3068,Salfit,Female,tgbbfjwhxq@asaltech.com,1983-05-16,al-quds,95,value1,False,6
84058,qossay,2423,Jerusalem,Female,nlgpsrmnzj@asaltech.com,1989-07-17,al-quds,90,value3,True,7
84077,qossay,2211,nablus,Female,qpfmrzvydq@asaltech.com,1989-12-09,al-quds,87,value3,True,9
84078,qossay,2317,rammallah,Female,jpfqggwxtv@asaltech.com,1996-05-03,al-quds,87,value1,False,3
84097,qossay,1706,yafa,Female,wpzrkndwdy@asaltech.com,1994-07-28,birzeit,63,value1,False,8
84104,qossay,3256,amman,Female,lvmyoxryie@asaltech.com,1989-10-11,birzeit,80,value3,False,1
84122,qossay,1814,yafa,Female,lnpdckwftx@asaltech.com,1998-07-20,al-quds,83,value3,True,0
84149,qossay,3474,Bethlehem,Female,qamwvcrsgk@asaltech.com,1999-01-05,birzeit,85,value1,False,5
84151,qossay,948,amman,Female,sjubemfpfq@asaltech.com,1989-10-01,birzeit,96,value2,False,1
84152,qossay,3694,Jerusalem,Female,dgyrmhgzaw@asaltech.com,1980-02-20,al-quds,76,value2,False,0
84200,qossay,1843,yafa,Female,kvkcwvslsb@asaltech.com,1982-07-12,najah,99,value3,False,2
84230,qossay,1429,rammallah,Female,cjmbgdeoom@asaltech.com,1983-02-14,birzeit,66,value2,False,4
84238,qossay,2894,Bethlehem,Female,ohynqkxhwm@asaltech.com,1986-08-20,al-quds,65,value2,True,0
84281,qossay,2006,nablus,Female,sngkyztlcx@asaltech.com,2000-05-21,birzeit,93,value3,False,1
84330,qossay,899,yafa,Female,tdxrhapbci@asaltech.com,1999-09-08,birzeit,89,value3,False,8
84352,qossay,2963,Salfit,Female,zscrzbvxcl@asaltech.com,1993-06-10,najah,99,value2,False,0
84357,qossay,871,hebron,Female,clduaglxsn@asaltech.com,1992-03-13,birzeit,95,value1,False,3
84378,qossay,4430,rawabi,Female,dcqspsagyf@asaltech.com,1989-01-22,al-quds,92,value3,True,2
84391,qossay,2389,Bethlehem,Female,djfnlseirc@asaltech.com,1993-11-13,birzeit,85,value1,False,3
84409,qossay,3296,rawabi,Female,dlwzcexhsd@asaltech.com,1982-08-06,al-quds,78,value1,False,6
84411,qossay,2375,Jerusalem,Female,cvkwyxnfie@asaltech.com,1982-05-17,najah,80,value3,False,7
84416,qossay,2313,Salfit,Female,qappnfaopq@asaltech.com,1982-03-02,birzeit,86,value3,True,2
84440,qossay,2371,hebron,Female,vhjfqmqvax@asaltech.com,1981-04-14,birzeit,95,value3,True,4
84458,qossay,3039,rammallah,Female,rllwrrticm@asaltech.com,1992-09-23,al-quds,81,value1,False,3
84459,qossay,3855,yafa,Female,chcdxvreck@asaltech.com,1994-01-02,al-quds,73,value2,False,2
84505,qossay,1611,Bethlehem,Female,tprwnejmhn@asaltech.com,1989-10-19,birzeit,69,value3,True,9
84511,qossay,3407,rawabi,Female,rmvasnlogb@asaltech.com,1992-10-13,al-quds,91,value3,False,3
84521,qossay,2804,hebron,Female,lxxssmajga@asaltech.com,1982-12-01,al-quds,83,value2,False,1
84541,qossay,4449,Salfit,Female,ebcvulpoiy@asaltech.com,1983-08-16,najah,79,value3,False,6
84549,qossay,1007,hebron,Female,ballmpmaap@asaltech.com,1982-03-20,al-quds,60,value1,True,0
84552,qossay,3046,Jenin ,Female,fbqkcmhtvy@asaltech.com,1997-07-24,birzeit,98,value3,False,4
84560,qossay,1728,amman,Female,azkcgwcriy@asaltech.com,1988-09-20,najah,78,value3,False,0
84575,qossay,4738,yafa,Female,wvouwfaoew@asaltech.com,1987-07-14,al-quds,79,value1,False,4
84583,qossay,3732,rammallah,Female,pveddkdkvo@asaltech.com,1982-01-08,najah,64,value2,False,8
84605,qossay,956,Jerusalem,Female,rnkxwdsixd@asaltech.com,1992-08-08,al-quds,95,value2,False,8
84612,qossay,1669,Bethlehem,Female,adjwyujaei@asaltech.com,1994-10-06,birzeit,74,value2,True,6
84633,qossay,2261,Bethlehem,Female,pdeniekdur@asaltech.com,1986-04-13,al-quds,90,value1,False,3
84635,qossay,1840,Jerusalem,Female,puxpsosnvj@asaltech.com,1991-07-19,najah,78,value1,False,9
84640,qossay,994,Jerusalem,Female,rysyrswmyh@asaltech.com,1981-01-11,najah,87,value1,False,1
84649,qossay,3574,Jerusalem,Female,afbddynhjq@asaltech.com,1992-05-06,birzeit,93,value2,False,6
84687,qossay,3010,Salfit,Female,klklxkcpum@asaltech.com,1994-05-28,al-quds,96,value2,False,8
84696,qossay,4349,Jenin ,Female,iwyyrbntan@asaltech.com,1999-07-27,al-quds,69,value3,True,7
84698,qossay,1679,Bethlehem,Female,txyhnbvsrj@asaltech.com,1988-08-23,najah,61,value3,False,3
84706,qossay,1452,Salfit,Female,dacekmkosz@asaltech.com,1995-08-12,birzeit,74,value3,False,2
84730,qossay,1653,Salfit,Female,nxqwkfvcao@asaltech.com,1982-08-26,najah,86,value3,True,6
84755,qossay,3321,Jenin ,Female,fbwmwormcs@asaltech.com,1999-04-13,birzeit,89,value2,True,3
84770,qossay,1074,Bethlehem,Female,htgxiuptum@asaltech.com,1983-06-07,al-quds,90,value2,False,7
84777,qossay,1885,rawabi,Female,eaydkqfmwv@asaltech.com,1997-07-17,al-quds,73,value1,True,7
84819,qossay,2196,amman,Female,zmgpyvxrka@asaltech.com,1985-05-05,birzeit,80,value3,False,5
84831,qossay,1011,amman,Female,euioebvagj@asaltech.com,1991-03-01,al-quds,78,value1,False,1
84844,qossay,3441,rawabi,Female,oygvawaxgi@asaltech.com,1990-12-18,al-quds,74,value3,True,8
84870,qossay,4569,rawabi,Female,fdudsomctd@asaltech.com,1997-03-13,al-quds,71,value3,True,3
84876,qossay,1255,nablus,Female,bqfwolajno@asaltech.com,2000-08-06,birzeit,82,value1,False,6
84882,qossay,1982,yafa,Female,xybcvbzhlw@asaltech.com,1991-08-14,al-quds,78,value2,True,4
84913,qossay,4072,Jenin ,Female,jwegovfsio@asaltech.com,1982-02-03,al-quds,80,value1,False,3
84918,qossay,4393,hebron,Female,dfcjejrstp@asaltech.com,1989-03-19,najah,86,value1,False,9
84923,qossay,2067,yafa,Female,sefxslufwa@asaltech.com,1981-04-09,najah,86,value2,True,9
84933,qossay,3294,Jerusalem,Female,ybiobjkbpr@asaltech.com,1982-09-06,al-quds,75,value3,False,6
84946,qossay,1281,Jerusalem,Female,xalrverspt@asaltech.com,1982-11-15,najah,93,value3,True,5
84948,qossay,3450,Bethlehem,Female,ueqydtknay@asaltech.com,1991-11-18,al-quds,62,value3,True,8
84973,qossay,1873,Jerusalem,Female,uqvmwotztm@asaltech.com,1996-06-07,birzeit,86,value3,True,7
84975,qossay,1193,hebron,Female,gyhhhmhcsa@asaltech.com,1981-05-01,birzeit,64,value1,False,1
84991,qossay,3558,Jerusalem,Female,itwhkblwbg@asaltech.com,1991-08-12,al-quds,63,value2,True,2
85018,qossay,2406,Salfit,Female,qiuqmzisgd@asaltech.com,1996-06-21,al-quds,98,value1,True,1
85026,qossay,4496,Jenin ,Female,sbxnvasclm@asaltech.com,1985-02-15,najah,81,value2,True,5
85057,qossay,3745,hebron,Female,fmsuplxgyw@asaltech.com,1997-10-25,birzeit,87,value2,False,5
85072,qossay,4231,rammallah,Female,htzbiqynsk@asaltech.com,1984-11-01,birzeit,82,value1,False,1
85088,qossay,1041,Jerusalem,Female,fonivsuffv@asaltech.com,1998-04-21,al-quds,84,value2,True,1
85096,qossay,4901,Jenin ,Female,sfgyseeqtk@asaltech.com,1999-06-02,al-quds,94,value1,False,2
85125,qossay,3279,amman,Female,lngsljmgsr@asaltech.com,1992-06-05,al-quds,75,value2,False,5
85128,qossay,3903,Bethlehem,Female,ukariwghfb@asaltech.com,1992-06-23,birzeit,86,value2,True,3
85140,qossay,2931,hebron,Female,raylcdgycx@asaltech.com,1981-04-23,al-quds,88,value3,True,3
85168,qossay,938,yafa,Female,mtwkdfdazx@asaltech.com,1990-03-05,birzeit,61,value3,False,5
85182,qossay,2720,rammallah,Female,qcbpdcytpu@asaltech.com,1996-10-15,najah,99,value3,False,5
85184,qossay,4643,Jenin ,Female,zlmyaxksha@asaltech.com,1989-08-03,birzeit,78,value2,True,3
85222,qossay,1401,Bethlehem,Female,lrbkzsevxn@asaltech.com,1981-11-13,al-quds,85,value1,False,3
85224,qossay,4113,nablus,Female,rznhkhrbfv@asaltech.com,1983-12-23,birzeit,62,value1,False,3
85227,qossay,4870,Jenin ,Female,tnrjhjoydb@asaltech.com,1992-09-06,al-quds,61,value3,False,6
85232,qossay,1603,Bethlehem,Female,pbaucbeitr@asaltech.com,1992-08-26,al-quds,94,value3,False,6
85233,qossay,2144,rawabi,Female,ffqatgpwlp@asaltech.com,1985-09-25,al-quds,74,value2,False,5
85238,qossay,4192,rawabi,Female,wuyvjqtuht@asaltech.com,1992-08-13,al-quds,96,value1,True,3
85252,qossay,4360,hebron,Female,emrtgbixmf@asaltech.com,1999-04-22,al-quds,88,value2,True,2
85290,qossay,3824,rammallah,Female,eiwxyopnrw@asaltech.com,1982-03-18,al-quds,62,value2,False,8
85294,qossay,4647,Jerusalem,Female,kronafccvb@asaltech.com,1989-02-24,birzeit,67,value3,False,4
85339,qossay,3440,nablus,Female,keykvnfaah@asaltech.com,1992-04-04,al-quds,94,value2,False,4
85340,qossay,1738,nablus,Female,ioetqgwhss@asaltech.com,2000-09-10,al-quds,87,value3,False,0
